Name,Longitude,Main_Cuisine,Latitude,Address,District_Code,Cuisine,Type_Code,Info_Code,Exp_Date,Location_Tag,Sub_Cuisine,Price_Range,YYYYMM
老表麵食,114.16754,Hong Kong Style,22.32431,"G/F, 373 PORTLAND STREET, MONG KOK, KOWLOON",62,Noodles/Rice Noodles,RR,,2022-02-11,Prince Edward,Noodles/Rice Noodles,Below $50,202201
老趙廚房,114.12814,,22.35671,"M/F (MINOR PORTION), HO CHUCK CENTRE, 2-10 KWAI YI ROAD, KWAI CHUNG, NEW TERRITORIES",91,,RL,#F#G#H,2022-03-17,,,,202201
老重慶見麵川菜館,114.18572,,22.30669,"SHOP 101, G/F, BLOCK A, WHAMPOA BUILDING, NOS. 2A-2H BULKELEY STREET, HUNG HOM, KOWLOON",52,,RL,,2022-01-13,,,,202201
老鍋,114.18376,Taiwan,22.28031,"3/F., MACAU YAT YUEN CENTRE, 525 HENNESSY ROAD, CAUSEWAY BAY, HONG KONG",12,,RL,,2022-02-18,Causeway Bay,Hot Pot,$201-400,202201
老闆火鍋冰室,114.02511,Mainland China,22.44333,"SHOP NOS. 9 & 10, G/F, YUEN TUNG HOUSE, 18 CHEONG SHING PATH, YUEN LONG, NEW TERRITORIES",94,Guangdong,RL,,2022-05-03,Yuen Long,Hong Kong Style,$101-200,202201
老香港菜館,114.17587,,22.3008,"3/F, CHINA MINMETALS TOWER, 79 CHATHAM ROAD SOUTH, TSIM SHA TSUI, KOWLOON",61,,RL,,2022-08-03,,,,202201
老馮荼居,114.1667,Hong Kong Style,22.45314,"SHOP NO. 14, G/F, SHOPPING MALL, TREASURE GARDEN, 1 ON CHEE ROAD, TAI PO, NEW TERRITORIES",95,Dim Sum,RL,,2022-04-10,Yuen Long,Dim Sum,$51-100,202201
老鳳冰室,114.1278,Hong Kong Style,22.36048,"SHOP G02A & G13, G/F, HANG KING SHOPPING ARCADE, HANG KING GARDEN, 9 WING FONG ROAD, KWAI CHUNG, NEW TERRITORIES",91,Dim Sum,RL,,2022-11-05,Tsuen Wan,Dim Sum,$51-100,202201
耍家嘢,114.031,Hong Kong Style,22.44167,"G/F, UNIT NO. 4, 17 & 26, HOP YICK COMMERCIAL CENTRE, YLTL 292, YUEN LONG, NEW TERRITORIES",94,,RR,,2022-02-07,Yuen Long,Food Stall Noodles,Below $50,202201
聆渢咖啡室,113.9894,Western,22.3718,"LG/F, COFFEE SHOP, GOLD COAST HOTEL, CASTLE PEAK BAY, 1 CASTLE PEAK ROAD, TUEN MUN, NEW TERRITORIES",93,Western,RL,#F#G#H,2022-06-30,Tuen Mun,Buffet,$401-800,202201
聘珍樓,114.20197,Mainland China,22.3407,"SHOP NO.208, LEVEL 2, PLAZA HOLLYWOOD, 3 LUNG POON STREET, DIAMOND HILL, WONG TAI SIN, KOWLOON",53,"Guangdong, Seafood",RL,,2022-10-26,Kwun Tong,Seafood,$101-200,202201
聚 CHILL,113.97787,Hong Kong Style,22.40242,"SHOP 14, G/F, KAM MEN MANSION, 15 TSENG CHOI STREET, TUEN MUN, NEW TERRITORIES",93,,RR,,2022-03-12,Tuen Mun,,Below $50,202201
聚一堂,114.18844,Mainland China,22.31775,"SHOP D, G/F, NOS. 5-9 FUK LO TSUN ROAD, KOWLOON CITY, KOWLOON",52,"Guangdong, Chinese BBQ",RL,,2022-08-16,Kowloon City,Chinese BBQ,$51-100,202201
聚一起茶餐廳,114.27126,,22.38241,"SHOP NO. 15, G/F, DD 215, LOT NO. 1007, SAI KUNG GARDEN, CHAN MAN STREET, SAI KUNG, NEW TERRITORIES",98,,RL,,2023-01-03,,,,202201
聚八方美食,114.16468,,22.33138,"SHOP A2, G/F, EASTLAND TOWERS, 280-288 UN CHAU STREET, SHAM SHUI PO, KOWLOON",63,,RL,,2022-11-01,,,,202201
聚友小廚,114.20902,Mainland China,22.38913,"SHOP G09, G/F, KINGS WING PLAZA 2, NO. 1 ON KWAN STREET, SHA TIN, NEW TERRITORIES",97,"Guangdong, Stir-Fry",RL,,2022-11-11,Sha Tin,Stir-Fry,$51-100,202201
聚友棧餐廳小廚,114.03278,Hong Kong Style,22.44402,"SHOP 5, G/F, WAI FAT BUILDING, 5 FUNG CHEUNG ROAD, YUEN LONG, NEW TERRITORIES",94,Tea Restaurant,RL,,2022-06-14,Yuen Long,Tea Restaurant,Below $50,202201
聚友軒,114.1889,Hong Kong Style,22.31865,"G/F, 43 FUK LO TSUN RD, KOWLOON CITY, KOWLOON",52,,RL,,2022-07-10,Hung Hom,Food Stall Noodles,$51-100,202201
聚味軒,114.18842,,22.31672,"G/F & C/L, 40 LION ROCK ROAD, KOWLOON CITY, KOWLOON",52,,RL,,2022-03-15,,,,202201
聚味館,114.13294,Mainland China,22.28646,"G/F., 602 QUEEN'S ROAD WEST, WESTERN, HONG KONG",18,,RR,,2022-05-08,Western District,Hot Pot,$51-100,202201
聚好味,114.1698,,22.31472,"G/F, 100 PORTLAND STREET, YAU MA TEI, KOWLOON",61,,RL,,2022-12-30,,,,202201
聚寶堂,114.23291,Taiwan,22.30784,"SHOP 162 OF UNIT 1 ON  LEVEL 1 (SITE 1), 36 OF THE COMMERCIAL DEVELOPMENT OF SCENEWAY GARDEN, 8 SCENEWAY ROAD, KOWLOON",51,,RR,,2022-04-17,Lam Tin,Food Wise Eateries,Below $50,202201
聚寶海南雞特色小廚,114.19757,Hong Kong Style,22.33473,"G/F, 13 HONG KEUNG STREET, WONG TAI SIN, KOWLOON",53,Tea Restaurant,RL,,2022-01-25,San Po Kong,Tea Restaurant,$51-100,202201
聚情吧,113.97856,Hong Kong Style,22.40104,"G/F, 3 SAN CHING ROAD, SAN HUI CASTLE PEAK, TUEN MUN, NEW TERRITORIES",93,,RL,,2022-06-30,Mong Kok,Hot Pot,$201-400,202201
聚智坊,114.16963,Mainland China,22.30557,"2/F, DOUBLE SET COMMERCIAL CENTRE, NOS. 37A-B JORDAN ROAD, KOWLOON",61,Guangdong,RL,,2022-02-28,Tai Kok Tsui,Private Kitchen,$201-400,202201
聚朋坊,114.16056,,22.33568,"SHOP A & B, G/F, YU SHING BUILDING, 41-45 SHUN NING ROAD, SHAM SHUI PO, KOWLOON",63,,RL,,2022-06-16,,,,202201
聚滿坊粥底火鍋私房菜,114.16719,Mainland China,22.32502,"G/F, 20 KI LUNG STREET, MONG KOK, KOWLOON",62,Guangdong,RL,#F#G#H,2022-12-21,Prince Edward,Hot Pot,$201-400,202201
聚潮潮汕地道美食,114.19728,Mainland China,22.29209,"SHOP NO. 4 ON GROUND FLOOR, NGAN FAI BUILDING, NOS. 84-94 WHARF ROAD, HONG KONG",11,,RL,,2022-07-16,North Point,Food Stall Noodles,Below $50,202201
聚福冰室,114.16618,,22.30774,"SHOP NO. 29, G/F, MAN YIU BUILDING, NOS. 25-47 MAN WAI STREET, NOS. 26-48 MAN YUEN STREET, YAU MA TEI, KOWLOON",61,,RL,,2022-11-18,,,,202201
聚興家,114.16761,Mainland China,22.32549,"G/F, NO. 418 PORTLAND STREET, MONG KOK, KOWLOON",62,"Guangdong, Stir-Fry",RL,,2022-04-16,Prince Edward,Stir-Fry,$51-100,202201
聚興樓,114.10536,Mainland China,22.34894,"SHOP NOS. 13 AND 14, GROUND FLOOR, HONG KWAI HOUSE, CHEUNG HONG ESTATE, NO.12 CHING HONG ROAD, TSING YI, NEW TERRITORIES",91,Guangdong,RL,,2022-04-28,Lok Fu,Hong Kong Style,Below $50,202201
聚興樓,114.17465,Mainland China,22.45407,"SHOP NO. F109, FIRST FLOOR, FU SHIN SHOPPING CENTRE, FU SHIN ESTATE, NO. 12 ON PO ROAD, TAI PO, NEW TERRITORIES",95,Guangdong,RL,,2022-05-28,Lok Fu,Hong Kong Style,Below $50,202201
聚興樓,114.22004,Mainland China,22.32191,"SHOP 205, 2/F, LOK WAH SHOPPING CENTRE, KAN WAH HOUSE, LOK WAH SOUTH AND NORTH ESTATE, 70 CHUN WAH ROAD, NGAU TAU KOK, KOWLOON",51,Guangdong,RL,,2022-01-14,Lok Fu,Hong Kong Style,Below $50,202201
聚興樓,114.22634,Mainland China,22.3305,"SHOP G04, F3 FLOOR, LEE HONG HOUSE, SHUN LEE ESTATE, 15 LEE ON ROAD, KWUN TONG, KOWLOON",51,Guangdong,RR,,2022-08-01,Lok Fu,Hong Kong Style,Below $50,202201
聚賢美食,114.13849,Hong Kong Style,22.37007,"SHOP 1A & 2, 1/F, YEE FAT BUILDING, 202 WO YI HOP ROAD, KWAI CHUNG, NEW TERRITORIES",91,,RR,,2022-05-04,Kwai Chung,Sichuan,Below $50,202201
聚賢莊,114.2223,Mainland China,22.31549,"G/F, 15 YEE ON STREET, KWUN TONG, KOWLOON",51,,RL,,2022-12-15,Ngau Tau Kok,Village Food,$51-100,202201
聚軒,114.16091,Mainland China,22.32881,"FLAT B, G/F, NAM FU BUILDING, 295-297 TAI NAN STREET, SHAM SHUI PO, KOWLOON",63,"Guangdong, Dim Sum",RL,,2022-12-23,Hung Hom,Dim Sum,$51-100,202201
聯力食堂,114.15996,,22.3276,"G/F, NO. 186C HAI TAN STREET, SHAM SHUI PO, KOWLOON",63,,RL,,2022-09-05,,,,202201
聯合,114.16922,Hong Kong Style,22.30937,"G/F, 50-52 BATTERY STREET, YAU MA TEI, KOWLOON",61,,RR,,2022-04-18,Sha Tin,,Below $50,202201
聯合興食館,114.1885,Mainland China,22.33844,"COOK FOOD STALL 4, FU MOU STREET MARKET, 3 FU MOU STREET, WANG TAU HOM, KOWLOON",53,,RL,,2022-12-28,Lok Fu,Hong Kong Style,$51-100,202201
聯威,114.17516,Hong Kong Style,22.30228,"SHOP E & F, G/F, AUSTIN MANSION, 15A AUSTIN AVENUE, TSIM SHA TSUI, KOWLOON",61,Tea Restaurant,RL,,2022-06-30,Tsim Sha Tsui,Tea Restaurant,Below $50,202201
聯威茶餐廳,114.16771,Hong Kong Style,22.30132,"BLK E, G/F, KA WAH BLDG, 15B AUSTIN AVE., TSIM SHA TSUI, KOWLOON",61,Tea Restaurant,RL,,2022-06-30,Tsim Sha Tsui,Tea Restaurant,Below $50,202201
聯安,114.03891,Mainland China,22.28455,"8B, PENG CHAU WING ON STREET, G/F., PENG CHAU, NEW TERRITORIES",17,Guangdong,RL,,2022-06-30,Peng Chau,Vegetarian,Below $50,202201
聯昌茶餐廳,114.14248,Hong Kong Style,22.49914,"SHOP NOS. 41 & 42, G/F, PO CHEONG BUILDING, 34/40C WO LUNG STREET, LUEN WO MARKET, FANLING, NEW TERRITORIES",96,Tea Restaurant,RL,,2022-08-25,Sheung Shui,Tea Restaurant,$51-100,202201
聯炳,114.12985,Hong Kong Style,22.3694,"G/F., 1 KIN HONG STREET, PENG CHAU, NEW TERRITORIES",17,Tea Restaurant,RL,,2022-06-30,Tai Hang,Tea Restaurant,Below $50,202201
聯發,114.23179,Hong Kong Style,22.42413,"SHOPSTALL NO S55 & S62 G/F, SUNSHINE CITY MARKET CENTRE, SUNSHINE CITY (PHASE 4), MA ON SHAN, SHA TIN, NEW TERRITORIES",97,Tea Restaurant,RL,,2022-06-24,Kowloon City,Tea Restaurant,Below $50,202201
聯發小廚,114.17009,,22.31098,"SHOP A, G/F, FU CHEONG BUILDING, 29-35 TEMPLE STREET, KOWLOON",61,,RL,,2022-08-21,,,,202201
聯發海鮮酒家,114.12248,Hong Kong Style,22.50705,"G/F,76-78 & 1/F, 76 WOOSUNG STREET, JORDAN, KOWLOON",61,Tea Restaurant,RL,,2022-06-30,Kowloon City,Tea Restaurant,Below $50,202201
聯發燒臘飯麵家,114.17056,Mainland China,22.27616,"17, MARKET STREET, G/F., & NO.14 CHUEN LUNG STREET, G/F., REAR PORTION, TSUEN WAN, NEW TERRITORIES",92,"Guangdong, Chinese BBQ",RL,,2022-06-30,Tsuen Wan,Chinese BBQ,Below $50,202201
聯發燒鵝,114.02979,Mainland China,22.44369,"SHOP NO. 4, G/F, FOO CHOY HOUSE, NO. 47 FAU TSOI STREET, YUEN LONG, NEW TERRITORIES",94,"Guangdong, Chinese BBQ",RL,,2022-06-30,Yuen Long,Chinese BBQ,Below $50,202201
聯發茶餐廳,114.18845,Hong Kong Style,22.3167,"G/F, 39 COOKE STREET, HUNG HOM, KOWLOON CITY, KOWLOON",52,Tea Restaurant,RL,,2022-06-30,Kowloon City,Tea Restaurant,Below $50,202201
聯發麵家,114.16933,Hong Kong Style,22.31534,"G/F, 35 DUNDAS STREET, MONG KOK, KOWLOON",62,Noodles/Rice Noodles,RR,,2022-06-06,Mong Kok,Noodles/Rice Noodles,Below $50,202201
聯盛宴,114.20197,Mainland China,22.3407,"SHOP 306, 3/F, PLAZA HOLLYWOOD, 3 LUNG POON STREET, DIAMOND HILL, KOWLOON",53,"Guangdong, Dim Sum",RL,,2022-06-25,Diamond Hill,Dim Sum,$101-200,202201
聯盛宴,114.20242,Mainland China,22.29108,"SHOP 202, 2/F, ISLAND PLACE, 500 KING'S ROAD, NORTH POINT, HONG KONG",11,"Guangdong, Dim Sum",RL,,2022-03-19,Diamond Hill,Dim Sum,$101-200,202201
聯興,114.19629,Hong Kong Style,22.34261,"G/F, 3 KAM FUNG STREETAND THE OUTSIDE SEATING ACCOMMODATION, FUNG WONG VILLAGE, WONG TAI SIN, KOWLOON",53,Tea Restaurant,RL,#A,2022-10-14,Wong Tai Sin,Tea Restaurant,Below $50,202201
聯興潮州粉麵,114.17941,Mainland China,22.27915,"SHOP G2, G/F., PAK LING BUILDING, 368-374 LOCKHART ROAD, WAN CHAI, HONG KONG",12,,RR,,2022-09-13,Sheung Wan,Cooked Food Center,$101-200,202201
聯華,114.14244,Hong Kong Style,22.28591,"G/F & COCKLOFT, 28 CENTRE STREET, SAI YING PUN, WESTERN, HONG KONG",18,Bakery,RL,,2022-06-30,Western District,Bakery,Below $50,202201
聯華茶餐廳,114.18834,Hong Kong Style,22.31705,"119 MA TAU WAI RD, TOKWAWAN, KOWLOON CITY, KOWLOON",52,Bakery,RL,,2022-06-30,Western District,Bakery,Below $50,202201
聯記麵家,114.16804,Hong Kong Style,22.32307,"SHOP A, G/F, 364 PORTLAND STREET, MONG KOK, KOWLOON",62,Noodles/Rice Noodles,RR,,2022-11-19,Prince Edward,Noodles/Rice Noodles,Below $50,202201
聯邦,113.96434,Mainland China,22.37299,"SHOP NO. 87, 1/F, RICHLAND GARDEN SHOPPING ARCADE, 138 WU CHUI ROAD, TUEN MUN, NEW TERRITORIES",93,"Guangdong, Noodles/Rice Noodles",RL,,2022-06-30,Jordan,Noodles/Rice Noodles,$51-100,202201
肆悅,114.03163,Mainland China,22.44243,"SHOP NO.4, LUEN FAT HOUSE, KIN YIP STREET, YUEN LONG, NEW TERRITORIES",94,"Guangdong, Seafood",RL,#F#G,2022-10-04,Causeway Bay,Seafood,$201-400,202201
肇興,114.16001,Hong Kong Style,22.32917,"PORTION OF G/F (ADJACENT TO 362 LAI CHI KOK ROAD), 364 LAI CHI KOK RD, SHAM SHUI PO, KOWLOON",63,Noodles/Rice Noodles,RR,,2022-11-10,Sham Shui Po,Noodles/Rice Noodles,Below $50,202201
肉浦團,114.17098,Hong Kong Style,22.31626,"SHOP 2A, 2/F, DELI2, WITTY COMMERCIAL BUILDING, 1A-1L TUNG CHOI STREET, MONG KOK, KOWLOON",62,,RL,,2022-06-21,Mong Kok,Hot Pot,$201-400,202201
肥MO車仔麵,114.15282,Hong Kong Style,22.34039,"SHOP 5, G/F., YIU FAI BUILDING, 2-8 TSAP FAI STREET, SHAM SHUI PO, KOWLOON",63,,RR,,2022-01-21,Cheung Sha Wan,Food Stall Noodles,Below $50,202201
肥仔海南雞,114.03388,Thai,22.44379,"SHOP 31 , G/F, SHUN FUNG BUIDLING, 5 FUNG YAU STREET NORTH, YUEN LONG, NEW TERRITORIES",94,Thai,RR,,2022-09-15,Quarry Bay,,Below $50,202201
肥仔生滾湯飯專門店,114.16206,Hong Kong Style,22.32896,"G/F, 232 KI LUNG STREET, SHAM SHUI PO, KOWLOON",63,,RL,,2022-07-02,Sham Shui Po,,Below $50,202201
肥仔記,114.03368,Mainland China,22.44199,"SHOP 51, G/F, HO SHUN KING BUILDING, 3 FUNG YAU STREET SOUTH, YUEN LONG, NEW TERRITORIES",94,Guangdong,RL,,2022-03-31,Yuen Long,Hong Kong Style,$51-100,202201
肥仔記,114.16083,Mainland China,22.33063,"G/F, 276 YU CHAU STREET, SHAM SHUI PO, KOWLOON",63,Guangdong,RL,,2022-12-09,Yuen Long,Hong Kong Style,$51-100,202201
肥仔記麵家,114.14276,Hong Kong Style,22.28703,"SHOP B, G/F., NOS. 269-275 QUEEN'S ROAD WEST, WESTERN, HONG KONG",18,Noodles/Rice Noodles,RR,,2022-02-22,Tsim Sha Tsui,Noodles/Rice Noodles,Below $50,202201
肥仔記麵家,114.18497,Hong Kong Style,22.2793,"SHOP B, G/F., 40 JARDINE'S CRESCENT, WAN CHAI, HONG KONG",12,Noodles/Rice Noodles,RR,,2022-05-19,Tsim Sha Tsui,Noodles/Rice Noodles,Below $50,202201
肥仔記麵食,114.11556,Hong Kong Style,22.37014,"G/F, NO. 246 SHA TSUI ROAD, TSUEN WAN, NEW TERRITORIES",92,Noodles/Rice Noodles,RL,,2022-06-13,Tsuen Wan,Noodles/Rice Noodles,Below $50,202201
肥仔記麵食,114.17838,Hong Kong Style,22.27862,"G/F, 319 HENNESSY RD., WAN CHAI, HONG KONG",12,Noodles/Rice Noodles,RL,,2022-09-11,Tsuen Wan,Noodles/Rice Noodles,Below $50,202201
肥仔雲南小鍋米線,114.21422,Mainland China,22.32721,"SHOP 37, G/F, TBG MALL OF TAK BO GARDEN, 3 NGAU TAU KOK ROAD, KOWLOON",51,Noodles/Rice Noodles,RL,,2022-10-18,Kowloon Bay,Noodles/Rice Noodles,Below $50,202201
肥公車仔麵,114.16705,Hong Kong Style,22.32258,"G/F, 5C ARRAN STREET, MONG KOK, KOWLOON",62,,RR,,2022-11-14,Prince Edward,Food Stall Noodles,Below $50,202201
肥妹油渣麵,114.11914,Mainland China,22.37212,"SHOP 55, G/F, KAR WAH SHOPPING CENTRE, 11-17 CASTLE PEAK ROAD, TUEN MUN, NEW TERRITORIES",93,Guangdong,RR,,2022-05-20,Tuen Mun,Hong Kong Style,$51-100,202201
肥妹燒烤小食,113.86193,Hong Kong Style,22.25444,"G/F., 21 TAI O MARKET STREET, LANTAU ISLAND, NEW TERRITORIES",17,BBQ,RL,,2022-09-22,Tai O,BBQ,Below $50,202201
肥常食粥三餐,114.14861,,22.25006,"SHOP 5, G/F., KA WO BUILDING, 14-22 KA WO STREET, ABERDEEN, HONG KONG",15,,RL,,2022-07-12,,,,202201
肥後屋,114.18863,Japanese,22.27928,"SHOP NO 2 & 3, G/F., PARK VIEW COMMERCIAL BUILDING, 9-11 SHELTER STREET, CAUSEWAY BAY, HONG KONG",12,Japanese,RL,,2022-06-17,Causeway Bay,,$101-200,202201
肥牛火鍋海鮮酒家,114.1599,Mainland China,22.32801,"1/F., 173-183A YEE KUK STREET, SHAM SHUI PO, KOWLOON",63,Guangdong,RL,,2022-12-19,Mong Kok,Hot Pot,$101-200,202201
肥老虎,114.15282,Taiwan,22.34039,"SHOP 1, G/F, YIU FAI BLDG., 2-8 TSAP FAI STREET, SHAM SHUI PO, KOWLOON",63,,RL,,2022-03-28,Tai Po,Takeaway,Below $50,202201
肯德基,114.13654,Western,22.28483,"1/F & PTN OF G/F, MING YUEN CENTRE, 6 MING YUEN WESTERN STREET, NORTH POINT, HONG KONG",11,,RL,,2022-07-02,Causeway Bay,Fast Food,Below $50,202201
肯德基,114.23632,Western,22.2637,"SHOP 322-323, NEW JADE SHOPPING ARCADE, CHAI WAN, HONG KONG",11,,RL,,2022-06-30,Causeway Bay,Fast Food,Below $50,202201
肯德基,114.2508,Western,22.26626,"SHOP NO. G8, G/F, ISLAND RESORT MALL, 28 SIU SAI WAN ROAD, CHAI WAN, HONG KONG",11,,RL,,2022-11-10,Causeway Bay,Fast Food,Below $50,202201
胡爐,114.17455,Hong Kong Style,22.29958,"16/F, H8, 8 HAU FOOK STREET, TSIM SHA TSUI, KOWLOON",61,,RL,#G#H,2022-03-21,Tsim Sha Tsui,Hot Pot,$201-400,202201
能記飯店,114.05958,Mainland China,22.36912,"13 MAIN STREET, SAN TSUEN, SHAM TSENG, TSUEN WAN, NEW TERRITORIES",92,"Guangdong, Dim Sum",RL,,2022-06-30,Sham Tseng,Dim Sum,$101-200,202201
腸粉皇,114.14244,Hong Kong Style,22.28591,"SHOP NO.1, G/F, 1-7 CENTRE STREET, SAI YING PUN, WESTERN, HONG KONG",18,,RL,,2022-03-01,Wan Chai,Snack Shop & Deli,Below $50,202201
膳坊,114.1673,Hong Kong Style,22.4422,"SHOP 13A, G/F,  WAN TAU TONG SHOPPING CENTRE, WAN TAU TONG ESTATE, TAI PO, NEW TERRITORIES",95,Tea Restaurant,RL,,2022-07-31,Tai Po,Tea Restaurant,Below $50,202201
膳心小館,114.16429,Mainland China,22.33407,"SHOP G06, MEI KWAI HOUSE, SHEK KIP MEI ESTATE, KOWLOON",63,Guangdong,RL,,2022-03-16,Shek Kip Mei,Salt & Sugar Reduction Restaurant,Below $50,202201
自家人酒家,113.96073,Mainland China,22.37528,"SHOP NOS.7-23&28-34, G/F, AREA 28B, MELODY GARDEN COMMERCIAL COMPLEX, TMTL 210, TUEN MUN, NEW TERRITORIES",93,Guangdong,RL,,2022-06-30,Fanling,Hakka,$101-200,202201
至CHILL,114.03368,,22.44199,"SHOP 30, G/F, HO SHUN KING BUILDING, NO. 3 FUNG YAU STREET SOUTH, YUEN LONG, NEW TERRITORIES",94,,RL,,2022-02-22,,,,202201
至友美點,114.02733,Hong Kong Style,22.44284,"SHOP 12 & 13, G/F, PO SHING BUILDING, 88 KAU YUK ROAD, YUEN LONG, NEW TERRITORIES",94,Dim Sum,RL,,2023-01-09,Yuen Long,Dim Sum,Below $50,202201
至好味車仔麵小食,114.02326,,22.45033,"SHOP L101, 1/F, LONG PING SHOPPING CENTRE, LONG PING ESTATE, 1 LONG PING ROAD, YUEN LONG, NEW TERRITORIES",94,,RR,,2022-01-06,,,,202201
至尊,114.20537,Mainland China,22.33509,"SHOP NO. 12, G/F, KAM PIK HOUSE, CHOI HUNG ESTATE, WONG TAI SIN, KOWLOON",53,,RL,,2022-02-01,Mong Kok,Hot Pot,$101-200,202201
至尊咖喱餐廳小廚,114.03203,Other,22.44208,"SHOP NO. 15 AND OUTSIDE SEATING ACCOMMODATION AT SHOP FRONT AND AT SIDE OF  SHOP NO. 15 , G/F, CHAMPION BUILDING, 70 FUNG CHEUNG ROAD, YUEN LONG, NEW TERRITORIES",94,,RL,#A,2022-04-20,Yuen Long,Hot Pot,$51-100,202201
至尊東閣,113.99641,Hong Kong Style,22.4455,"PORTION OF G/F, PORTION OF LOT 1007 RP IN D.D. 125 AND ADJOINING GOVERNMENT LAND, HA TSUEN, YUEN LONG, NEW TERRITORIES",94,,RL,,2022-11-11,Yuen Long,,$51-100,202201
至尊美食,113.97698,Hong Kong Style,22.39613,"SHOP 23 & 24, G/F, ORCHID COURT, 6-30, 34-40 YAN OI TONG CIRCUIT, TUEN MUN, NEW TERRITORIES",93,,RL,,2022-01-28,Tin Shui Wai,Sichuan,$101-200,202201
至尊茶冰美食坊,113.9974,,22.43265,"SHOP NO. 2B, G/F, LAI HUNG GARDEN, 1 TAN KWAI TSUEN ROAD, HUNG SHUI KIU, YUEN LONG, NEW TERRITORIES",94,,RR,,2022-10-05,,,,202201
至尊重慶雞煲,114.03127,Mainland China,22.44318,"SHOP 6, G/F, YEE FUNG BUILDING, 31 YAU SAN STREET, YUEN LONG, NEW TERRITORIES",94,,RL,,2022-06-17,Mong Kok,Hot Pot,$101-200,202201
至尊重慶雞煲,114.1697,Mainland China,22.31628,"16/F, CHONG HING SQUARE, NO. 593-601 NATHAN ROAD, MONG KOK, KOWLOON",62,,RL,,2022-02-25,Mong Kok,Hot Pot,$101-200,202201
至尊雲吞麵雞煲,113.97878,Hong Kong Style,22.38877,"SHOP D, G/F, TUEN KING BUILDING, 8 TSING HOI CIRCUIT, TUEN MUN, NEW TERRITORIES",93,,RL,#F#G#H,2022-10-21,Tin Shui Wai,Sichuan,$101-200,202201
至尊雲吞麵雞煲,114.02511,Hong Kong Style,22.44333,"SHOP 4 AND THE OUTSIDE SEATING ACCOMMODATION AT SHOP FRONT, G/F, YUEN TUNG BUILDING, 18 CHEONG SHING PATH, YUEN LONG, NEW TERRITORIES",94,,RL,#A#G#H,2022-08-01,Tin Shui Wai,Sichuan,$101-200,202201
致麗同心,114.16836,,22.31402,"G/F, 854 CANTON ROAD, MONG KOK, KOWLOON",61,,RL,,2022-01-27,,,,202201
臺味冰點,113.9685,Taiwan,22.40741,"SHOP 01, G/F, VENICE GARDEN, 12 LEUNG TAK STREET, TUEN MUN, NEW TERRITORIES",93,,RL,,2022-03-15,Tuen Mun,,Below $50,202201
臺坊,114.17365,Taiwan,22.29954,"SHOP C, G/F, SAVOY MANSION, 49 CARNARVON ROAD, TSIM SHA TSUI, KOWLOON",61,,RR,,2022-10-26,Wan Chai,,$51-100,202201
臻味冰室,114.22001,Mainland China,22.31377,"SHOP B, G/F, MONTERY PLAZA, NO. 19 CHONG YIP STREET, KWUN TONG, KOWLOON",51,Noodles/Rice Noodles,RL,,2022-06-03,Kwun Tong,Noodles/Rice Noodles,Below $50,202201
臻味冰室,114.22564,Mainland China,22.30828,"SHOP 3, G/F, KING PALACE PLAZA, 55 KING YIP STREET, KWUN TONG, KOWLOON",51,Noodles/Rice Noodles,RR,,2022-11-19,Kwun Tong,Noodles/Rice Noodles,Below $50,202201
臻味豬扒酸辣米線,114.22137,Mainland China,22.31526,"SHOP 9B1, G/F, WING NGAI MANSION, NO. 9-15 LUEN ON STREET, KWUN TONG, KOWLOON",51,Noodles/Rice Noodles,RR,,2022-09-25,Kwun Tong,Noodles/Rice Noodles,Below $50,202201
臻美人間,114.16333,Japanese,22.45269,"SHOP NO. 34, G/F, GREENERY PLAZA, 20-21 TAI PO TAI WO ROAD, TAI PO, NEW TERRITORIES",95,Japanese,RL,,2022-09-13,San Po Kong,Izakaya,$101-200,202201
興利,114.12632,Hong Kong Style,22.28242,"G/F, 181 BELCHER'S STREET, WESTERN, HONG KONG",18,Noodles/Rice Noodles,RL,,2022-06-30,Wan Chai,Noodles/Rice Noodles,Below $50,202201
興城風味麻辣米線,114.1653,Mainland China,22.3136,"SHOP NO. 23, G/F, CHARMING GARDEN (SITE TWO), NO. 8 HOI TING ROAD, YAU MA TEI, KOWLOON",62,Noodles/Rice Noodles,RL,,2022-01-25,Tai Kok Tsui,Noodles/Rice Noodles,Below $50,202201
興昌,114.16726,Hong Kong Style,22.3169,"G/F, 36 KAM LAM STREET, MONG KOK, KOWLOON",62,Noodles/Rice Noodles,RL,,2022-06-30,Tai Kok Tsui,Noodles/Rice Noodles,Below $50,202201
興樂,114.02749,Hong Kong Style,22.21134,"OUTSIDE SEATING ACCOMMODATION ON PAVEMENT AT SHOP FRONT OF G/F, BLOCK A, NO.2 PAK SHE SIXTH LANE, CHEUNG CHAU, NEW TERRITORIES",17,Seafood,RL,#A,2022-06-30,Cheung Chau,Seafood,Below $50,202201
興發,114.15705,Hong Kong Style,22.33912,"G/F, 337A PO ON ROAD, SHAM SHUI PO, KOWLOON",63,,RR,,2022-06-30,Mong Kok,Cooked Food Center,Below $50,202201
興發燒味茶餐廳,114.1881,Mainland China,22.28289,"G/F, NO. 8 & G/F & PORT. OF C/L NO.10, ASHLEY ROAD, TSIM SHA TSUI, KOWLOON",61,"Guangdong, Chinese BBQ",RL,,2022-06-30,Tsim Sha Tsui,Chinese BBQ,Below $50,202201
