Name,Longitude,Main_Cuisine,Latitude,Address,District_Code,Cuisine,Type_Code,Info_Code,Exp_Date,Location_Tag,Sub_Cuisine,Price_Range,YYYYMM
新豐甜品,114.15789,Hong Kong Style,22.32864,"SHOP C & C1, GROUND FLOOR, 28 YEN CHOW STREET, SHAM SHUI PO, KOWLOON",63,,RR,,2016-05-19,Sham Shui Po,Dessert,Below $50,201601
新豐茶餐廳小廚,114.16742,,22.32074,"PORTION OF NO. 4-4A, G/F, DYNASTY PLAZA, 4 MONG KOK ROAD, MONG KOK, KOWLOON",62,,RL,,2016-03-15,,,,201601
新豐記,114.1266,Mainland China,22.35949,"G/F, YUET LOONG BUILDING, 39 & 39A SHUN FONG STREET, KWAI CHUNG, NEW TERRITORIES",91,Noodles/Rice Noodles,RL,,2016-02-05,Kwai Fong,Noodles/Rice Noodles,Below $50,201601
新豐記,114.17399,Mainland China,22.27684,"G/F, 149 JOHNSTON RD, WAN CHAI, HONG KONG",12,Noodles/Rice Noodles,RL,,2016-10-15,Kwai Fong,Noodles/Rice Noodles,Below $50,201601
新豐記福滿門,114.20158,Hong Kong Style,22.34686,"G/F, 11 TSZ WAH LANE, TSZ WAN SHAN, WONG TAI SIN, KOWLOON",53,Tea Restaurant,RL,,2016-07-23,Tai Po,Tea Restaurant,Below $50,201601
新豪記粥麵,114.16509,,22.31329,"SHOP M, G/F, CHARMING GARDEN, HOI TING ROAD, MONG KOK, KOWLOON",62,,RL,,2016-04-27,,,,201601
新豪餐廳,114.03443,Hong Kong Style,22.44334,"SHOP 2A & 16B, G/F, WING FU MANSION, 2-6 FUNG YAU STREET NORTH, YUEN LONG, NEW TERRITORIES",94,Tea Restaurant,RL,,2016-05-04,Yuen Long,Tea Restaurant,Below $50,201601
新貴記,114.16083,Mainland China,22.33462,"G/F, 136-136A CAMP STREET, SHAM SHUI PO, KOWLOON",63,Guangdong,RL,,2016-06-30,Sham Shui Po,Dessert,Below $50,201601
新軒尼詩茶餐廳,114.17298,Hong Kong Style,22.27851,"6A & B (G/F) AND 6B (COCKLOFT), O'BRIEN ROAD, WAN CHAI, HONG KONG",12,Noodles/Rice Noodles,RL,,2016-06-15,Wan Chai,Noodles/Rice Noodles,$51-100,201601
新輝,113.97891,Mainland China,22.24435,"G/F., DD 316, LOT 3056, 11A LO WAI VILLAGE, PUI O, LANTAU ISLAND, NEW TERRITORIES",17,Noodles/Rice Noodles,RR,,2016-10-26,Tuen Mun,Noodles/Rice Noodles,$51-100,201601
新輝小廚,113.96771,Mainland China,22.40861,"SHOP A07, G/F,  AND OUTSIDE SEATING ACCOMMODATION AT SHOP FRONT, GOODRICH GARDEN SHOPPING ARCADE, 9 LEUNG TAK STREET, TUEN MUN, NEW TERRITORIES",93,Guangdong,RL,#A,2016-05-10,Tuen Mun,Hong Kong Style,$51-100,201601
新輝茶座,114.02977,Hong Kong Style,22.44244,"SHOP D, G/F, SHUN HO BUILDING, 36 HOP CHOI STREET, YUEN LONG, NEW TERRITORIES",94,,RR,,2016-05-07,Sheung Shui,Hot Pot,Below $50,201601
新輝記,113.97962,Hong Kong Style,22.40302,"SHOP NOS. G28 & G29, G/F, COMMERCIAL COMPLEX, TMTL 245, PRIME VIEW GARDEN, KING FUNG PATH, TUEN MUN, NEW TERRITORIES",93,Tea Restaurant,RL,,2016-06-30,To Kwa Wan,Tea Restaurant,Below $50,201601
新輝記小食,114.18711,Hong Kong Style,22.31565,"SHOP B & C, G/F, MING FAT BUILDING, 46 CHI KIANG STREET, TOKWAWAN, KOWLOON CITY, KOWLOON",52,Tea Restaurant,RR,,2017-01-01,To Kwa Wan,Tea Restaurant,Below $50,201601
新連和燒臘飯店,113.97518,,22.39763,"SHOP 2, G/F, HONLEY COURT, 94-110 TUEN MUN HEUNG SZE WUI ROAD, TUEN MUN, NEW TERRITORIES",93,,RL,,2016-03-06,,,,201601
新運通茶餐廳,114.1605,Hong Kong Style,22.32828,"G/F, 299-301 LAI CHI KOK ROAD, SHAM SHUI PO, KOWLOON",63,Tea Restaurant,RL,,2016-02-29,Causeway Bay,Tea Restaurant,$51-100,201601
新金富飲食中心,114.22333,Hong Kong Style,22.40497,"SHOP NO 20, CHEVALIER GARDEN, MA ON SHAN, SHA TIN, NEW TERRITORIES",97,Seafood,RL,,2016-06-30,Ma On Shan,Seafood,Below $50,201601
新金寶,114.16392,Hong Kong Style,22.33367,"113, G/F, BLOCK 20, SHEK KIP MEI ESTATE, SHEK KIP MEI, SHAM SHUI PO, KOWLOON",63,,RR,,2016-09-13,Wan Chai,Steak House,$51-100,201601
新金湖海鮮菜館,114.02708,,22.21155,"G/F, 9A PAK SHE PRAYA ROAD, CHEUNG CHAU, NEW TERRITORIES",17,,RL,,2016-06-30,,,,201601
新金源茶餐廳,114.20187,Hong Kong Style,22.29173,"SHOP E & F ON THE GROUND FLOOROF TUNG PO BUILDING, NO. 487-497 KING'S ROAD, HONG KONG",11,Tea Restaurant,RL,#G#H,2016-08-21,Yuen Long,Tea Restaurant,$51-100,201601
新金源餐廳,114.21335,Hong Kong Style,22.28486,"SHOP LG4, BLOCK E, WESTLANDS GARDEN, NOS. 1025-1037 KING'S ROAD, QUARRY BAY, HONG KONG",11,Tea Restaurant,RL,,2016-10-09,Tai Po,Tea Restaurant,Below $50,201601
新金發,114.1652,Hong Kong Style,22.44746,"SHOP C, G/F, 8A ON FU TOAD, TAI PO, NEW TERRITORIES",95,Tea Restaurant,RR,,2016-06-30,Tai Po,Tea Restaurant,Below $50,201601
新金花餐廳,114.02931,Hong Kong Style,22.20694,"G/F., 46 TAI SAN STREET, CHEUNG CHAU, NEW TERRITORIES",17,Tea Restaurant,RR,,2016-06-30,Cheung Chau,Tea Restaurant,Below $50,201601
新金荔園,114.11597,Hong Kong Style,22.37323,"SHOP P, G/F, WINNING HEIGHTS, 65-75 LO TAK COURT, TSUEN WAN, NEW TERRITORIES",92,Tea Restaurant,RL,,2016-01-30,Sham Shui Po,Tea Restaurant,Below $50,201601
新金龍餐廳,113.9954,Hong Kong Style,22.43247,"SHOP NO. 3, G/F, TAK HING BUILDING, DD 124, LOT 4178, HUNG SHUI KIU, YUEN LONG, NEW TERRITORIES",94,,RL,,2016-08-31,Yuen Long,,$51-100,201601
新釗記,114.11962,Hong Kong Style,22.36948,"G/F, 7-11 LANDALE ST., WAN CHAI, HONG KONG",12,Noodles/Rice Noodles,RL,,2016-06-30,Shau Kei Wan,Noodles/Rice Noodles,Below $50,201601
新釗記,114.13813,Hong Kong Style,22.28708,"G/F, 346-348 DES VOEUX ROAD WEST, WESTERN, HONG KONG",18,Noodles/Rice Noodles,RL,,2016-06-30,Shau Kei Wan,Noodles/Rice Noodles,Below $50,201601
新釗記,114.15087,Hong Kong Style,22.28663,"G/F, 300-302 DES VOEUX ROAD CENTRAL, WESTERN, HONG KONG",18,Noodles/Rice Noodles,RL,,2016-06-30,Shau Kei Wan,Noodles/Rice Noodles,Below $50,201601
新釗記,114.17408,Hong Kong Style,22.27748,"G/F, 180-182 HENNESSY ROAD, WAN CHAI, HONG KONG",12,Noodles/Rice Noodles,RL,,2016-10-03,Shau Kei Wan,Noodles/Rice Noodles,Below $50,201601
新釗記,114.19243,Hong Kong Style,22.28675,"SHOP 3, G/F., FOOK LEE BUILDING, NO. 1-7 SHELL STREET, NORTH POINT, HONG KONG",11,Noodles/Rice Noodles,RL,,2016-09-16,Shau Kei Wan,Noodles/Rice Noodles,Below $50,201601
新釗記,114.19813,Hong Kong Style,22.29095,"G/F, 377 KING'S ROAD, HONG KONG",11,Noodles/Rice Noodles,RL,,2016-09-24,Shau Kei Wan,Noodles/Rice Noodles,Below $50,201601
新釗記茶餐廳,114.20152,Hong Kong Style,22.29162,"G/F & C/L, 473 KING'S ROAD, NORTH POINT, HONG KONG",11,Tea Restaurant,RL,,2016-06-30,Fanling,Tea Restaurant,$51-100,201601
新陳財記貳,114.1165,Hong Kong Style,22.3686,"G/F, FRONT BLOCK AND MIDDLE BLOCK, 28 SAM PEI SQUARE, TSUEN WAN, NEW TERRITORIES",92,,RL,,2016-05-13,Tsuen Wan,Dai Pai Dong,Below $50,201601
新雄記,114.21265,,22.28415,"G/F, 10 YAU MAN STREET, QUARRY BAY, HONG KONG",11,,RR,,2016-09-29,,,,201601
新雅苑餐廳,114.18859,,22.31704,"50A, G/F, CHI KIANG STREET, TOKWAWAN, KOWLOON CITY, KOWLOON",52,,RL,,2016-06-30,,,,201601
新雅食軒,114.16534,Hong Kong Style,22.33272,"G/F, 61B BERWICK ST, SHEK KIP MEI, SHAM SHUI PO, KOWLOON",63,Tea Restaurant,RL,,2016-06-13,Shek Kip Mei,Tea Restaurant,Below $50,201601
新雲景燒臘茶餐廳,114.20008,Mainland China,22.28469,"SHOP NO. 4-5, BRAEMAR HILL SHOPPING CENTRE, 45 BRAEMAR HILL ROAD, NORTH POINT, HONG KONG",11,"Guangdong, Noodles/Rice Noodles",RL,,2016-08-01,North Point,Noodles/Rice Noodles,$51-100,201601
新順發牛什粉麵小廚,114.2242,Hong Kong Style,22.27736,"SHOP 2 & 3, G/F, YIU TUNG SHOPPING CENTRE, YIU TUNG ESTATE, HONG KONG",11,Noodles/Rice Noodles,RL,,2016-04-02,Shau Kei Wan,Noodles/Rice Noodles,Below $50,201601
新香,113.9777,Hong Kong Style,22.40107,"SHOP NOS. 15 & 16, G/F, TMTL 200, ON LAI BUILDING, TSING TO PATH, TUEN MUN, NEW TERRITORIES",93,Bakery,RR,,2016-05-09,Kwai Chung,Bakery,Below $50,201601
新香園,114.16096,Hong Kong Style,22.32983,"G/F, 38A KWEILIN STREET, SHAM SHUI PO, KOWLOON",63,Tea Restaurant,RR,,2016-06-30,Sham Shui Po,Tea Restaurant,Below $50,201601
新香城,114.10224,Hong Kong Style,22.37289,"SHOP NO.2, G/F, PHASE I, BELVEDERE GARDEN, 530 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES",92,Chinese BBQ,RL,,2016-06-30,Tsuen Wan,Chinese BBQ,$51-100,201601
新香城,114.15376,Hong Kong Style,22.33944,"G/F, 473C UN CHAU STREET, SHAM SHUI PO, KOWLOON",63,Chinese BBQ,RR,,2016-06-30,Tsuen Wan,Chinese BBQ,$51-100,201601
新香餐廳,114.13996,Hong Kong Style,22.3689,"G/F., 58 SHEK YAM ROAD, KWAI CHUNG, NEW TERRITORIES",91,Bakery,RR,,2016-06-30,Kwai Chung,Bakery,Below $50,201601
新駿皇,114.02408,Mainland China,22.44627,"SHOP NO. 17, G/F, HO KING BUILDING, 110-136A ON NING ROAD, YUEN LONG, NEW TERRITORIES",94,Guangdong,RL,,2016-03-17,Yuen Long,Sichuan,Below $50,201601
新高麗苑韓國餐廳,114.13062,Korean,22.28386,"1/F., 113-119 BELCHER'S STREET, KENNEDY TOWN, WESTERN, HONG KONG",18,,RL,,2016-12-01,Western District,Roast Meat,$101-200,201601
新高麗苑韓國餐廳,114.16951,Korean,22.32236,"2/F, SANG FAT MANSION, 218-220 SAI YEUNG CHOI STREET SOUTH, MONG KOK, KOWLOON",62,,RL,,2016-03-31,Western District,Roast Meat,$101-200,201601
新鴻峰,114.2299,Hong Kong Style,22.27768,"G/F, 7 KAM WAH STREET, SHAU KEI WAN, HONG KONG",11,Tea Restaurant,RL,,2016-06-30,Shau Kei Wan,Tea Restaurant,Below $50,201601
新鹿鳴居,114.16436,Mainland China,22.45206,"SHOP NOS.35-36, G/F, TAI WO CENTRE, 24 TAI WO ROAD, TAI PO, NEW TERRITORIES",95,,RL,,2016-05-07,Tai Wo,Dai Pai Dong,$51-100,201601
新麗園,114.11597,Western,22.37323,"SHOP R, G/F, WINNING HEIGHTS, 69 LO TAK COURT, TSUEN WAN, NEW TERRITORIES",92,Western,RL,,2016-09-16,Central,Wine,$201-400,201601
新龍騰閣燒臘飯店,114.13532,Hong Kong Style,22.36728,"G/F, MING YIN BUILDING, 452 CASTLE PEAK ROAD, KWAI CHUNG, NEW TERRITORIES",91,Chinese BBQ,RL,,2016-06-30,Kwai Chung,Chinese BBQ,Below $50,201601
方榮記飯店,114.18834,Hong Kong Style,22.31705,"G/F, 85-87 HAU WONG ROAD, KOWLOON CITY, KOWLOON",52,Bakery,RL,,2016-06-30,Jordan,Bakery,Below $50,201601
日の苑,114.13646,Japanese,22.28627,"SHOP 22, G/F., WHITTY BUILDING, 22-44 WHITTY STREET, HONG KONG",18,Japanese,RL,#G#H,2016-12-22,Western District,Sushi/Sashimi,$51-100,201601
日昇新餐廳,114.20036,Western,22.3486,"SHOP 508, 5/F, TSZ WAN SHAN SHOPPING CENTRE, 23 YUK WAH STREET, TSZ WAN SHAN, WONG TAI SIN, KOWLOON",53,Western,RL,,2016-11-25,Kowloon City,,$51-100,201601
日昇茗茶居,114.16091,,22.32881,"FLAT B, G/F, NAM FU BUILDING, 295-297 TAI NAN STREET, SHAM SHUI PO, KOWLOON",63,,RL,,2016-12-23,,,,201601
日昇茶餐廳,114.16895,Mainland China,22.30468,"G/F, NO. 67 SHANGHAI STREET, KOWLOON",61,Guangdong,RL,,2016-04-19,Kowloon City,Hong Kong Style,$51-100,201601
日昇茶餐廳,114.19078,Mainland China,22.28669,"G/F, 3 WATSON'S ROAD, HONG KONG",11,Guangdong,RR,,2016-06-30,Kowloon City,Hong Kong Style,$51-100,201601
日昇車仔麵,114.16627,Hong Kong Style,22.32438,"G/F., 82 LAI CHI KOK ROAD, PRINCE EDWARD, KOWLOON",62,,RR,,2016-11-26,Prince Edward,Food Stall Noodles,Below $50,201601
日月居,114.16635,Japanese,22.45338,"SHOP NO 7B , G/F, TREASURE GARDEN, 1 ON CHEE ROAD, TAI PO, NEW TERRITORIES",95,Japanese,RR,,2016-12-23,Tai Hang,Sushi/Sashimi,$201-400,201601
日泰郎放題料理,114.17085,Japanese,22.30547,"7/F, SINO CHEER PLAZA, 23 JORDAN ROAD, JORDAN, KOWLOON",61,Japanese,RL,#G#H,2016-08-23,Mong Kok,All-you-can-eat,$201-400,201601
日滿屋,114.18834,Japanese,22.31705,"SHOP UG25B & UG26, UG/F, KOWLOON CITY PLAZA, 128 CARPENTER ROAD, KOWLOON CITY, KOWLOON",52,Japanese,RL,#E#G#H,2016-10-21,Mong Kok,All-you-can-eat,$201-400,201601
日陽拉麵,114.12033,Japanese,22.37095,"UNIT 52, 1/F, CHEONG NING BUILDING, 202-216 SAI LAU KOK ROAD, TSUEN WAN, NEW TERRITORIES",92,Japanese,RR,,2016-04-22,Wan Chai,Ramen,$51-100,201601
旦王花─泰越鍾情,114.08051,South-east Asia,22.42563,"G/F, DD 106, LOT 1649 S.A & R.P., 148 KAM SHEUNG ROAD, PAT HEUNG, YUEN LONG, NEW TERRITORIES",94,"Thai, Seafood",RL,,2016-05-21,Yuen Long,Seafood,$101-200,201601
早辰,114.03127,Western,22.44281,"SHOP 8 & 9, G/F, FULL YAU COURT, 37-51 YAU SAN STREET, YUEN LONG, NEW TERRITORIES",94,Western,RL,,2016-08-25,Quarry Bay,Family Friendly,$101-200,201601
旭川日韓國料理,114.22229,Japanese,22.28126,"G/F., G142-144 SAI WAN HO STREET, SHAU KEI WAN, HONG KONG",11,Japanese,RL,#F#G#H,2016-09-24,Sai Wan Ho,Sushi/Sashimi,$51-100,201601
旭日美食,113.86294,Hong Kong Style,22.25364,"G/F., NO. 47 WING ON STREET, TAI O, LANTAU ISLAND, HONG KONG",17,,RR,,2016-02-12,Tai O,Dessert,Below $50,201601
旭灃飯店,114.19919,,22.29193,"G/F., NO. 82 JAVA ROAD, NORTH POINT, HONG KONG",11,,RL,,2016-02-21,,,,201601
旺仔記,114.12876,Hong Kong Style,22.50485,"SHOP NO.5, G/F, ROYAL JUBILEE PLAZA, 88 SAN SHING AVENUE, SHEK WU HUI, SHEUNG SHUI, NEW TERRITORIES",96,,RR,,2016-04-19,San Po Kong,Fast Food,Below $50,201601
旺都餐廳小廚,114.16398,,22.44913,"SHOP C, G/F, MEI CHEONG BUIDLING, 43-51 YAN HING STREET, TAI PO, NEW TERRITORIES",95,,RL,,2016-03-27,,,,201601
昆記粥粉麵飯店,114.12678,Hong Kong Style,22.35956,"SHOP NO. 11, G/F., KWAI FUK BUILDING, 5 LAI FONG STREET, KWAI CHUNG, NEW TERRITORIES",91,Noodles/Rice Noodles,RL,,2016-06-30,Tseung Kwan O,Noodles/Rice Noodles,$101-200,201601
昇悅鮮廚,114.22069,,22.32044,"COOKED FOOD STALL NO. 9-12, LOK WAH (SOUTH) ESTATE, 70 CHUN WAH ROAD, NGAU TAU KOK, KOWLOON",51,,RL,,2016-05-25,,,,201601
昇悅鮮廚,114.22777,,22.41686,"SHOP NO 320, COMMERCIAL CENTRE, HENG ON ESTATE, MA ON SHAN, SHA TIN, NEW TERRITORIES",97,,RL,,2016-06-30,,,,201601
昌發泰國粉麵屋,114.18859,South-east Asia,22.31807,"G/F, 25 SOUTH WALL ROAD, KOWLOON CITY, KOWLOON",52,Thai,RL,,2016-04-16,Kowloon City,,$51-100,201601
昌發泰國粉麵屋,114.18866,South-east Asia,22.31817,"G/F & COCKLOFT, 27 SOUTH WALL ROAD, KOWLOON CITY, KOWLOON",52,Thai,RR,,2016-11-20,Kowloon City,,$51-100,201601
昌興麵家,114.16179,Hong Kong Style,22.32015,"G/F, NO. 2 KA SHIN STREET, TAI KOK TSUI, KOWLOON",62,Noodles/Rice Noodles,RR,,2016-12-13,Tai Kok Tsui,Noodles/Rice Noodles,Below $50,201601
昌記,114.17019,Hong Kong Style,22.27662,"SHOP E, G/F., KELLY HOUSE, 6-14 GRESSON STREET, WAN CHAI, HONG KONG",12,Tea Restaurant,RL,,2016-10-18,Happy Valley,Tea Restaurant,Below $50,201601
昌記,114.18771,Hong Kong Style,22.43497,"NO. 48-49, KAU LAU WAN VILLAGE, G/F., DD296, LOT 768-770, KAU LAU WAN, TAI PO, NEW TERRITORIES",95,Tea Restaurant,RL,,2016-06-30,Happy Valley,Tea Restaurant,Below $50,201601
昌記新城,114.18822,Western,22.31634,"G/F, 28 NGA TSIN LONG RD, KOWLOON CITY, KOWLOON",52,Western,RL,,2016-06-30,To Kwa Wan,Coffee Shop,$51-100,201601
明倫廚房,114.1881,Hong Kong Style,22.31581,"G/F, 6A MING LUN STREET, KOWLOON CITY, KOWLOON",52,,RL,,2016-12-22,Cheung Sha Wan,Hot Pot,$201-400,201601
明利,114.15295,Mainland China,22.33854,"G/F., 11A CHEUNG WAH ST., SHAM SHUI PO, KOWLOON",63,"Guangdong, Dim Sum",RL,,2016-06-30,Yuen Long,Dim Sum,Below $50,201601
明利茶餐廳,114.16804,Hong Kong Style,22.32337,"G/F, 370A PORTLAND ST, MONG KOK, KOWLOON",62,Tea Restaurant,RL,,2016-06-30,Cheung Sha Wan,Tea Restaurant,Below $50,201601
明利茶餐廳,114.18184,Hong Kong Style,22.31622,"SHOP NO 202, (MAJOR PTN) 2/F, HOMANTIN PLAZA, HOMANTIN ESTATE, KOWLOON CITY, KOWLOON",52,Tea Restaurant,RL,,2017-01-17,Cheung Sha Wan,Tea Restaurant,Below $50,201601
明厨美食,114.16067,Mainland China,22.32126,"SHOP C1, G/F, 105 IVY STREET, TAI KOK TSUI, KOWLOON",62,Guangdong,RL,,2016-01-28,Mong Kok,Hong Kong Style,$51-100,201601
明園,114.22467,Mainland China,22.54575,"SHOP NO 4 & 5A, G/F, BLOCK 23, SHA TAU KOK CHUEN, SHA TAU KOK, FANLING, NEW TERRITORIES",96,"Guangdong, Stir-Fry",RL,,2016-10-27,Repulse Bay,Stir-Fry,$201-400,201601
明將壽司,113.97464,Japanese,22.40186,"SHOP 208, LEVEL 2, CHELSEA HEIGHTS, 1 SHEK PAI TAU PATH, TUEN MUN, NEW TERRITORIES",93,Japanese,RL,#G#H,2016-07-08,Sham Shui Po,Sushi/Sashimi,$101-200,201601
明將壽司,114.14013,Japanese,22.49183,"SHOP NO. 6, LEVEL 2, FANLING TOWN CENTRE, FANLING, NEW TERRITORIES",96,Japanese,RL,#G#H,2017-01-13,Sham Shui Po,Sushi/Sashimi,$101-200,201601
明將壽司,114.18685,Japanese,22.37911,"SHOP 6, 7, 21, 22, 23, 23A, 25 & 26, LEVEL 3, HILTON PLAZA COMMERCIAL CENTRE, 3-9 SHA TIN CENTRE STREET, SHA TIN, NEW TERRITORIES",97,Japanese,RL,#G#H,2016-12-16,Sham Shui Po,Sushi/Sashimi,$101-200,201601
明彩海鮮酒家,114.13261,Mainland China,22.36736,"SHOP B & C, G/F, MAN SHING BUILDING, 109-115 WO TONG TSUI STREET, KWAI CHUNG, NEW TERRITORIES",91,Guangdong,RL,,2016-06-13,Tseung Kwan O,Hong Kong Style,$101-200,201601
明彩牛什粉麵,114.19271,Hong Kong Style,22.3174,"SHOP 2A & 2B, G/F, WEI CHIEN COURT, WAI KING STREET, TOKWAWAN, KOWLOON CITY, KOWLOON",52,Noodles/Rice Noodles,RL,,2016-03-18,Tseung Kwan O,Noodles/Rice Noodles,Below $50,201601
明德粉麵茶餐廳,114.23444,Hong Kong Style,22.30817,"SHOP 10, G/F, KAI TIN TOWER, 51-67C KAI TIN ROAD, LAM TIN, KOWLOON",51,Noodles/Rice Noodles,RL,,2016-11-04,Lam Tin,Noodles/Rice Noodles,Below $50,201601
明悅冰室,114.1658,Hong Kong Style,22.44793,"SHOP NO. 1, G/F, NAM SHING MANSION, 16 NAM SHING STREET, TAI PO, NEW TERRITORIES",95,Tea Restaurant,RL,,2016-09-12,North Point,Tea Restaurant,$51-100,201601
明新鐵板咖哩皇,114.16862,Western,22.45522,"SHOP NOS. F8 AND F9, FIRST FLOOR, TAI YUEN SHOPPING CENTRE, TAI YUEN ESTATE, 10 TING KOK ROAD, TAI PO, NEW TERRITORIES",95,Western,RL,,2016-10-11,Tai Po,Pizza,$51-100,201601
明昇閣酒家,114.13825,,22.36593,"SHOP 3, G/F, CHEONG WING MANSION, 107-109 TAI LOONG STREET, KWAI CHUNG, NEW TERRITORIES",91,,RL,,2016-02-28,,,,201601
明星海鮮燒鵝專門店,114.15594,Mainland China,22.31854,"PORTION OF G/F & SHOP A, 1/F, HONG KING BUILDING, NO. 86 TSEUK LUK STREET, SAN PO KONG, KOWLOON",53,"Guangdong, Dim Sum",RL,,2016-03-03,San Po Kong,Dim Sum,$101-200,201601
明星海鮮酒家,114.1269,Mainland China,22.36417,"SHOP NO. 114, 1/F, KWAI SHING EAST SHOPPING CENTRE, KWAI SHING EAST ESTATE, KWAI CHUNG, NEW TERRITORIES",91,"Guangdong, Dim Sum",RL,,2016-10-27,Tai Po,Dim Sum,$101-200,201601
明星海鮮酒家,114.2502,Mainland China,22.30668,"SHOP NO.5, G/FSHOP A & B, 1/F, WING FAI PLAZA, 29-35 TING KOK ROAD, TAI PO, NEW TERRITORIES",95,"Guangdong, Dim Sum",RL,,2016-07-06,Tai Po,Dim Sum,$101-200,201601
明月謙,114.02823,Hong Kong Style,22.20574,"G/F., 37 CHUNG HING PRAYA STREET, CHEUNG CHAU, NEW TERRITORIES",17,,RL,,2016-06-30,Cheung Chau,Hot Pot,$51-100,201601
明朝甜品糖水,114.16294,Hong Kong Style,22.33203,"SHOP 46C, G/F, HANG ON BUILDING, NO. 46 KWEILIN STREET, NO. 88-90 FUK WING STREET, SHAM SHUI PO, KOWLOON",63,,RR,,2016-07-07,Jordan,Dessert,Below $50,201601
明樂,114.02826,Hong Kong Style,22.20639,"G/F., 7 SAN KAI SHI LANE, CHEUNG CHAU, NEW TERRITORIES",17,Tea Restaurant,RL,,2016-06-30,Cheung Chau,Tea Restaurant,Below $50,201601
明珍,114.16248,Hong Kong Style,22.33418,"SHOP B, G/F, 1 LOK SHAN ROAD, KOWLOON CITY, KOWLOON",52,Noodles/Rice Noodles,RL,,2016-02-07,To Kwa Wan,Noodles/Rice Noodles,Below $50,201601
明發,114.14144,Hong Kong Style,22.28488,"G/F, 49 BONHAM ROAD, WESTERN, HONG KONG",18,,RL,,2016-06-30,Sham Shui Po,Wonton/Dumpling,Below $50,201601
明發,114.1618,Hong Kong Style,22.32881,"G/F, 261 KILUNG STREET, SHAM SHUI PO, KOWLOON",63,,RR,,2016-01-26,Sham Shui Po,Wonton/Dumpling,Below $50,201601
明發燒臘飯店,114.16169,,22.3206,"G/F, 69 TAI KOK TSUI ROAD, TAI KOK TSUI, KOWLOON",62,,RL,,2016-06-30,,,,201601
明發雞煲 ‧ 火鍋,114.22217,Mainland China,22.31597,"SHOP D, G/F, (NO. 33 HANG ON STREET) MING FAI BUILDING, NOS. 27-37 HANG ON STREET, KWUN TONG, KOWLOON",51,Guangdong,RL,#G,2016-07-21,Kwun Tong,Hot Pot,$101-200,201601
明發鷄煲之家,114.22913,Mainland China,22.30931,"G/F (SHOP NO. 1 ON G/F), LIN ON BUILDING, NO. 17 LUEN ON STREET, KWUN TONG, KOWLOON",51,Guangdong,RL,,2016-06-12,Kwun Tong,Hot Pot,$101-200,201601
明興,114.16663,Hong Kong Style,22.32943,"G/F, 98 TAI PO ROAD, SHAM SHUI PO, KOWLOON",63,,RR,,2016-06-30,Sham Shui Po,Snack Shop & Deli,Below $50,201601
明興韓國料理,114.17311,Korean,22.31606,"SHOP NO. 2, G/F, TSUI YUEN MANSION, BLOCK II, NOS. 83-87 DUNDAS STREET, NOS. 2-20 KWONG WA STREET, MONG KOK, KOWLOON",62,,RL,,2016-06-15,Western District,Wine,$101-200,201601
明苑,114.16014,Hong Kong Style,22.33511,"SHOP A1-A2, G/F, SMILING PLAZA, 162-188 UN CHAU STREET, SHAM SHUI PO, KOWLOON",63,Tea Restaurant,RL,,2016-08-24,Tsim Sha Tsui,Tea Restaurant,Below $50,201601
明苑粥麵小廚茶餐廳,114.17399,Mainland China,22.29962,"GROUND FLOOR, 11A HAU FOOK STREET, TSIM SHA TSUI, KOWLOON",61,Guangdong,RL,,2016-06-30,San Po Kong,Hong Kong Style,Below $50,201601
明華苑,114.19023,Hong Kong Style,22.32136,"SHOP NO. 1, LG/F, FU WAN BUILDING, 436-450 CHATHAM ROAD, HUNG HOM, KOWLOON CITY, KOWLOON",52,,RR,,2016-06-19,To Kwa Wan,Fast Food,Below $50,201601
明記,113.98242,Hong Kong Style,22.46813,"40 MAIN STREET, LAU FAU SHAN, YUEN LONG, NEW TERRITORIES",94,,RL,,2016-06-30,Central,Snack Shop & Deli,Below $50,201601
明記,114.11915,Hong Kong Style,22.37426,"SHOP A, G/F AND M/F, IAU KIN BUILDING, 68 HAU TEI SQUARE, TSUEN WAN, NEW TERRITORIES",92,,RL,,2016-07-28,Central,Snack Shop & Deli,Below $50,201601
明記,114.12751,Hong Kong Style,22.50543,"G/F, 11 SAN HONG STREET, SHEUNG SHUI, NEW TERRITORIES",96,,RL,,2016-06-30,Central,Snack Shop & Deli,Below $50,201601
明記,114.17042,Hong Kong Style,22.31093,"SHOP C, G/F, 1G-1H WING SING LANE, YAU MA TEI, KOWLOON",61,,RR,,2016-12-18,Central,Snack Shop & Deli,Below $50,201601
明記,114.1707,Hong Kong Style,22.32225,"SHOP D, G/F, 174 FA YUEN ST., MONG KOK, KOWLOON",62,,RR,,2016-06-30,Central,Snack Shop & Deli,Below $50,201601
明記,114.17379,Hong Kong Style,22.27703,"G/F, 82 THOMSON ROAD , WAN CHAI, HONG KONG",12,,RR,,2016-06-21,Central,Snack Shop & Deli,Below $50,201601
明記,114.19816,Hong Kong Style,22.3437,"G/F, 22 WAN FUNG STREET, WONG TAI SIN, KOWLOON",53,,RL,,2016-05-29,Central,Snack Shop & Deli,Below $50,201601
明記,114.19825,Hong Kong Style,22.34368,"G/F, 24 WAN FUNG STREET, TSZ WAN SHAN, WONG TAI SIN, KOWLOON",53,,RR,,2016-10-14,Central,Snack Shop & Deli,Below $50,201601
